22:29:28 INFO database.client - Supabase client initialised (service key)
22:29:42 INFO httpx - HTTP Request: POST https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/continuous_oi_series?on_conflict=symbol%2Cdate "HTTP/2 200 OK"
22:29:42 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.TECHM&order=date.desc&limit=5 "HTTP/2 200 OK"
22:29:42 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/futures_continuous_series?select=%2A&symbol=eq.TECHM&date=eq.2026-05-27 "HTTP/2 200 OK"
22:29:42 INFO httpx - HTTP Request: PATCH https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/futures_continuous_series?symbol=eq.TECHM&date=eq.2026-05-27 "HTTP/2 200 OK"
22:29:42 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.TECHM&snapshot_date=eq.2026-05-27&order=expiry_date.asc%2Cstrike.asc "HTTP/2 200 OK"
22:29:42 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/continuous_oi_series?select=%2A&symbol=eq.TECHM&order=date.desc&limit=2 "HTTP/2 200 OK"
22:29:42 INFO httpx - HTTP Request: POST https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/continuous_oi_series?on_conflict=symbol%2Cdate "HTTP/2 200 OK"
22:29:42 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.TITAN&order=date.desc&limit=5 "HTTP/2 200 OK"
22:29:42 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/futures_continuous_series?select=%2A&symbol=eq.TITAN&date=eq.2026-05-27 "HTTP/2 200 OK"
22:29:42 INFO httpx - HTTP Request: PATCH https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/futures_continuous_series?symbol=eq.TITAN&date=eq.2026-05-27 "HTTP/2 200 OK"
22:29:42 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.TITAN&snapshot_date=eq.2026-05-27&order=expiry_date.asc%2Cstrike.asc "HTTP/2 200 OK"
22:29:42 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/continuous_oi_series?select=%2A&symbol=eq.TITAN&order=date.desc&limit=2 "HTTP/2 200 OK"
22:29:42 INFO httpx - HTTP Request: POST https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/continuous_oi_series?on_conflict=symbol%2Cdate "HTTP/2 200 OK"
22:29:42 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.TMPV&order=date.desc&limit=5 "HTTP/2 200 OK"
22:29:42 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/futures_continuous_series?select=%2A&symbol=eq.TMPV&date=eq.2026-05-27 "HTTP/2 200 OK"
22:29:42 INFO httpx - HTTP Request: PATCH https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/futures_continuous_series?symbol=eq.TMPV&date=eq.2026-05-27 "HTTP/2 200 OK"
22:29:42 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.TMPV&snapshot_date=eq.2026-05-27&order=expiry_date.asc%2Cstrike.asc "HTTP/2 200 OK"
22:29:43 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/continuous_oi_series?select=%2A&symbol=eq.TMPV&order=date.desc&limit=2 "HTTP/2 200 OK"
22:29:43 INFO httpx - HTTP Request: POST https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/continuous_oi_series?on_conflict=symbol%2Cdate "HTTP/2 200 OK"
22:29:43 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.TRENT&order=date.desc&limit=5 "HTTP/2 200 OK"
22:29:43 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/futures_continuous_series?select=%2A&symbol=eq.TRENT&date=eq.2026-05-27 "HTTP/2 200 OK"
22:29:43 INFO httpx - HTTP Request: PATCH https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/futures_continuous_series?symbol=eq.TRENT&date=eq.2026-05-27 "HTTP/2 200 OK"
22:29:43 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.TRENT&snapshot_date=eq.2026-05-27&order=expiry_date.asc%2Cstrike.asc "HTTP/2 200 OK"
22:29:43 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/continuous_oi_series?select=%2A&symbol=eq.TRENT&order=date.desc&limit=2 "HTTP/2 200 OK"
22:29:43 INFO httpx - HTTP Request: POST https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/continuous_oi_series?on_conflict=symbol%2Cdate "HTTP/2 200 OK"
22:29:43 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.ULTRACEMCO&order=date.desc&limit=5 "HTTP/2 200 OK"
22:29:43 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/futures_continuous_series?select=%2A&symbol=eq.ULTRACEMCO&date=eq.2026-05-27 "HTTP/2 200 OK"
22:29:43 INFO httpx - HTTP Request: PATCH https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/futures_continuous_series?symbol=eq.ULTRACEMCO&date=eq.2026-05-27 "HTTP/2 200 OK"
22:29:43 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.ULTRACEMCO&snapshot_date=eq.2026-05-27&order=expiry_date.asc%2Cstrike.asc "HTTP/2 200 OK"
22:29:43 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/continuous_oi_series?select=%2A&symbol=eq.ULTRACEMCO&order=date.desc&limit=2 "HTTP/2 200 OK"
22:29:43 INFO httpx - HTTP Request: POST https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/continuous_oi_series?on_conflict=symbol%2Cdate "HTTP/2 200 OK"
22:29:43 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.WIPRO&order=date.desc&limit=5 "HTTP/2 200 OK"
22:29:43 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/futures_continuous_series?select=%2A&symbol=eq.WIPRO&date=eq.2026-05-27 "HTTP/2 200 OK"
22:29:43 INFO httpx - HTTP Request: PATCH https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/futures_continuous_series?symbol=eq.WIPRO&date=eq.2026-05-27 "HTTP/2 200 OK"
22:29:43 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.WIPRO&snapshot_date=eq.2026-05-27&order=expiry_date.asc%2Cstrike.asc "HTTP/2 200 OK"
22:29:43 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/continuous_oi_series?select=%2A&symbol=eq.WIPRO&order=date.desc&limit=2 "HTTP/2 200 OK"
22:29:43 INFO httpx - HTTP Request: POST https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/continuous_oi_series?on_conflict=symbol%2Cdate "HTTP/2 200 OK"
22:29:43 INFO pipeline.oi_series_builder - OI series builder: 50 stored, 0 no-futures, 0 no-options, 0 errors
22:29:43 INFO pipeline.orchestrator - OI builder: stored=50 no_futures=0 no_options=0 errors=0
22:29:43 INFO httpx - HTTP Request: PATCH https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/analysis_sessions?session_id=eq.SESSION_20260527 "HTTP/2 200 OK"
22:29:43 INFO pipeline.orchestrator - Stage 2.6: Market Regime Detection...
22:29:44 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.NIFTY_50&order=date.desc&limit=65 "HTTP/2 200 OK"
22:29:44 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.INDIA_VIX&order=date.desc&limit=35 "HTTP/2 200 OK"
22:29:44 INFO pipeline.market_regime - Market regime: SIDEWAYS_WIDE | Nifty=23907.2 | EMA20=23835.9 | EMA50=24009.8 | ret20d=-1.12% | VIX=14.98
22:29:44 INFO pipeline.orchestrator - Regime: SIDEWAYS_WIDE | Nifty=23907.2 | VIX=14.98
22:29:44 INFO httpx - HTTP Request: PATCH https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/analysis_sessions?session_id=eq.SESSION_20260527 "HTTP/2 200 OK"
22:29:44 INFO pipeline.orchestrator - Stage 3: Level 1 Filter...
22:29:53 INFO pipeline.level1_filter - Earnings window: ABAN — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: ABINFRA — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: AEGISVOPAK — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: AEPL — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: AHLEAST — Financial Results/Dividend/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: AJOONI — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: AKSHOPTFBR — Financial Results/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: ALKEM — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: AMNPLST — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: ANTGRAPHIC — Financial Results/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: ANUP — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: APARINDS — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: ARSSINFRA — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: ASHAPURMIN — Financial Results/Dividend/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: ASHOKLEY — Financial Results/Dividend/Fund Raising on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: ASIANHOTNR — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: ATCOM — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: AVANTIFEED — Financial Results/Dividend/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: AVTNPL — Financial Results/Dividend/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: BALAXI — Financial Results/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: BANARBEADS — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: BANCOINDIA — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: BDL — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: BEDMUTHA — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: BFUTILITIE — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: BIGBLOC — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: BLKASHYAP — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: BPL — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: COMPUSOFT — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: CORDSCABLE — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: CURAA — Financial Results/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: DCM — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: DEEPAKFERT — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: DELPHIFX — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: DEVIT — Financial Results/Dividend/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: DHAMPURSUG — Financial Results/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: DHRUV — Financial Results/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: DNAMEDIA — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: ECOSMOBLTY — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: EFCIL — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: EIEL — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: ELGIRUBCO — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: EMAMIPAP — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: ENERGYDEV — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: ESSENTIA — Financial Results/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: ESSENTIA — Financial Results/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: FCSSOFT — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: FINCABLES — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: GAUDIUMIVF — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: GKSL — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: GLOBAL — Financial Results/Dividend/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: GOKUL — Financial Results/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: GPPL — Financial Results/Dividend/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: GRAPHITE — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: HAPPSTMNDS — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: HEADSUP — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: HECPROJECT — Financial Results/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: HERANBA — Financial Results/Dividend/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: HGINFRA — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: HITECH — Financial Results/Fund Raising/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: HMVL — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: HPIL — Financial Results/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: IFBAGRO — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: IGCL — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: INDNIPPON — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: INDSWFTLAB — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: INNOVISION — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: INSECTICID — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: ISHANCH — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: ITI — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: JAGRAN — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: JAIPURKURT — Financial Results/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: JMA — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: JSWHL — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: KABRAEXTRU — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: KAKATCEM — Financial Results/Dividend/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: KALYANI — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: KARMAENG — Financial Results/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: KCP — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: KOHINOOR — Financial Results/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: LAL — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: LEMERITE — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: LEMONTREE — Financial Results/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: LFIC — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: LINCOLN — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: LORDSCHLO — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: LUMAXIND — Financial Results/Dividend/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: MADHUCON — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: MALLCOM — Financial Results/Dividend/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: MALUPAPER — Financial Results/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: MANCREDIT — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: MAXIND — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: MBECL — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: MHLXMIRU — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: MMTC — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: MONEYBOXX — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: MOTOGENFIN — Financial Results/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: MTEDUCARE — Financial Results/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: NAGREEKCAP — Financial Results/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: NAHARCAP — Financial Results/Dividend/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: NAHARPOLY — Financial Results/Dividend/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: NAHARSPING — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: NDGL — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: NDL — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: NIBL — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: NPST — Financial Results/Dividend/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: NSIL — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: NXT-INFRA — Financial Results/Dividend/Fund Raising on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: ORIENTLTD — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: PAVNAIND — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: PFOCUS — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: PGHH — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: PILANIINVS — Financial Results/Dividend/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: POKARNA — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: POWERICA — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: PRAJIND — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: PRAKASHSTL — Financial Results/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: RELAXO — Financial Results/Dividend/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: RETAIL — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: RGL — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: RHIM — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: RHL — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: RMCL — Financial Results/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: ROLLT — Financial Results/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: RUBYMILLS — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: RUCHINFRA — Financial Results/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: RUCHIRA — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: SAHLIBHFI — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: SANCO — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: SCHNEIDER — Financial Results/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: SELMC — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: SHALPAINTS — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: SHIVAMAUTO — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: SIMPLEXINF — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: SPMLINFRA — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: SUMIT — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: SUMIT — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: TAJGVK — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: TBOTEK — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: TCPLPACK — Financial Results/Dividend/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: TENNIND — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: TEXMOPIPES — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: THEMISMED — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: TIIL — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: TIL — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: TOLINS — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: UDS — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: UNIMECH — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: UNITECH — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: URAVIDEF — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: V2RETAIL — Financial Results/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: VETO — Financial Results/Dividend/Other business matters on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: VIRINCHI — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: VIVIMEDLAB — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: VRAJ — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: WEIZMANIND — Financial Results/Dividend on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: WEL — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: ZODIACLOTH — Financial Results on 2026-05-28
22:29:53 INFO pipeline.level1_filter - Earnings window: A2ZINFRA — Financial Results on 2026-05-29
22:29:53 INFO pipeline.level1_filter - Earnings window: AAREYDRUGS — Financial Results on 2026-05-29
22:29:53 INFO pipeline.level1_filter - Earnings window: ABHISHEK — Financial Results on 2026-05-29
22:29:53 INFO pipeline.level1_filter - Earnings window: ADL — Financial Results on 2026-05-29
22:29:53 INFO pipeline.level1_filter - Earnings window: AEGISLOG — Financial Results/Dividend on 2026-05-29
22:29:53 INFO pipeline.level1_filter - Earnings window: AGROPHOS — Financial Results/Other business matters on 2026-05-29
22:29:53 INFO pipeline.level1_filter - Earnings window: AHCL — Financial Results on 2026-05-29
22:29:53 INFO pipeline.level1_filter - Earnings window: ALPA — Financial Results on 2026-05-29
22:29:53 INFO pipeline.level1_filter - Earnings window: ARCHIES — Financial Results on 2026-05-29
22:29:53 INFO pipeline.level1_filter - Earnings window: ASIANPAINT — Financial Results/Dividend on 2026-05-29
22:29:53 INFO pipeline.level1_filter - Earnings window: ASMS — Financial Results on 2026-05-29
22:29:53 INFO pipeline.level1_filter - Earnings window: AUSOMENT — Financial Results/Dividend/Other business matters on 2026-05-29
22:29:53 INFO pipeline.level1_filter - Earnings window: AWHCL — Financial Results/Dividend on 2026-05-29
22:29:53 INFO pipeline.level1_filter - Earnings window: BAFNAPH — Financial Results on 2026-05-29
22:29:53 INFO pipeline.level1_filter - Earnings window: BAJAJHIND — Financial Results on 2026-05-29
22:29:53 INFO pipeline.level1_filter - Earnings window: BALAJEE — Financial Results/Other business matters on 2026-05-29
22:29:53 INFO pipeline.level1_filter - Earnings window: BANG — Financial Results on 2026-05-29
22:29:53 INFO pipeline.level1_filter - Earnings window: BASML — Financial Results/Dividend on 2026-05-29
22:29:53 INFO pipeline.level1_filter - Earnings window: BEML — Financial Results/Dividend on 2026-05-29
22:29:53 INFO pipeline.level1_filter - Earnings window: BFINVEST — Financial Results/Dividend on 2026-05-29
22:29:53 INFO pipeline.level1_filter - Earnings window: BGLOBAL — Financial Results on 2026-05-29
